,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RENCANA PROYEKSI PENERIMAAN LAYANAN 2023 - 2027 (BLU),,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MENURUT KELOMPOK PARAMETER PENGUJIAN ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,No,,Parameter Pengujian,HPP BLU (Rp),Tarif LPPT UGM,Tarif Pengujian UII,Tarif Balabkes     Dinkes DIY,Tarif BBTKLPP DIY,Tarif PP 54 Th 2021 (Rp),,,2024,,2025,,2026,,2027,,,Tarif Pesaing,,,,,,,,
,,,,,,,,,,,,Sampel (bh),Rp,Sampel (bh),Rp,Sampel (bh),Rp,Sampel (bh),Rp,Asumsi Growth /tahun ,BPIPI SIDOHARJO,"Unit Pengelola Pengujian dan Inspeksi, Sertifikasi Produk Perindustrian, Perdagangan, Koperasi Usaha Kecil dan Menengah DKI Jakarta",LAB.BAN TUV Rheinland Indonesia,Pusat Penelitian Karet (LP – Puslit Karet),BBBBT,Balai Pengujian Mutu Barang Jakarta,BBTKLPP DIY,BBKFK,PT. Mutuagung Lestari Jawa Barat
,,,"Bahan, sol luar dan hak","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Tebal sol luar dengan kembangan, bagian depan","50,847",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Tebal sol luar dengan kembangan, bagian belakang","50,847",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Tebal sol luar tanpa kembangan, bagian depan","50,847",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Tebal sol luar tanpa kembangan, bagian belakang","50,847",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Tegangan putus, sol luar bagian atas","204,193",-,-,,,"61,000",,,,,,,,,,,,,,,,,,,,
,,,"Perpanjangan putus, sol luar bagian atas","204,193",-,-,,,"120,000",,,,,,,,,,,,,,,,,,,,
,,,"Kekerasan, sol luar bagian atas","65,315",-,-,,,"30,000",,,,,,,,,,,,,,,,,,,,
,,,"Ketahanan sobek, sol luar bagian atas","188,873",-,-,,,"55,000",,,,,,,,,,,,,,,,,,,,
,,,"Berat jenis, sol luar bagian atas","84,553",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Ketahanan kikis, sol luar bagian atas","199,869",-,-,,,"55,000",,,,,,,,,,,,,,,,,,,,
,,,"Tegangan putus, sol luar bagian bawah","204,193",-,-,,,"61,000",,,,,,,,,,,,,,,,,,,,
,,,"Perpanjangan putus, sol luar bagian bawah","204,193",-,-,,,"120,000",,,,,,,,,,,,,,,,,,,,
,,,"Kekerasan, sol luar bagian bawah","65,315",-,-,,,"30,000",,,,,,,,,,,,,,,,,,,,
,,,"Ketahanan sobek, sol luar bagian bawah","188,873",-,-,,,"55,000",,,,,,,,,,,,,,,,,,,,
,,,"Berat jenis, sol luar bagian bawah","84,553",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Ketahanan kikis, sol luar bagian bawah","199,869",-,-,,,"55,000",,,,,,,,,,,,,,,,,,,,
,,,"Bahan gerigi, ritsluiting","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Bahan kepala, ritsluiting","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Panjang, ritsluiting","35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Lebar, ritsluiting","35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Bahan, penutup ritsluiting","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Warna, penutup ritsluiting","21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,"Panjang, penutup ritsluiting","35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Lebar, penutup ritsluiting","35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Bahan, lubang angin","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Diameter, lubang angin","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Bahan, mata ayam","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Bentuk, mata ayam","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Panjang, mata ayam","35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Lebar, mata ayam","35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Diameter lubang, mata ayam","35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Sole adhesion test bagian ujung,"223,033",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Sole adhesion test samping dalam,"223,033",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Sole adhesion test samping luar,"223,033",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Sole adhesion test tumit,"223,033",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Peel test,"223,033",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Bahan, frame upper luar","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Warna, frame upper luar","21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,"Tebal, frame upper luar","35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Ketahanan tarik, frame upper luar","192,373",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Kemuluran, frame upper luar","192,373",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Ketahanan tekuk, frame upper luar","166,435",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Penyerapan air 2 jam, frame upper luar","82,012","  15,000 ",-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Penyerapan air 24 jam, frame upper luar","82,012","  15,000 ",-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Keadaan bahan, frame upper luar","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Cat finishing, frame upper luar","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Elastisitas, frame upper luar",,-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Bahan, bagian upper quarter","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Warna, bagian upper vamp","21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,"Kadar air, bagian upper vamp","79,693",-,-,"  52,000 ",,"89,000",,,,,,,,,,,,,,,,,,,,
,,,"Kadar abu, bagian upper vamp",,"  60,000 ",-,"  52,000 ",,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Kadar Cr₂O₃, bagian upper vamp","113,325",-,-,,,"89,000",,,,,,,,,,,,,,,,,,,,
,,,"Kadar minyak, bagian upper vamp",,-,-,,,"68,000",,,,,,,,,,,,,,,,,,,,
,,,"pH, bagian upper vamp","69,763",-,"  10,000 ",,"  10,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,"Tebal, bagian upper vamp","35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Ketahanan luntur warna terhadap penggosokan kering, bagian upper vamp","96,372",-,-,,,"150,000",,,,,,,,,,,,,,,,,,,,
,,,"Ketahanan luntur warna terhadap penggosokan basah, bagian upper vamp","96,372",-,-,,,"150,000",,,,,,,,,,,,,,,,,,,,
,,,"Ketahanan tarik, bagian upper vamp","192,373",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Kemuluran, bagian upper vamp","192,373",,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Penyerapan air 2 jam, bagian upper vamp","82,012","  15,000 ",-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Penyerapan air 24 jam, bagian upper vamp","82,012","  15,000 ",-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Keadaan bahan, bagian upper vamp","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Finishing warna, bagian upper vamp","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Elastisitas, bagian upper vamp",,-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Tebal, sol dalam","35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Kekuatan bengkuk, sol dalam","166,435",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Lining material, tatakan","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Tebal, tatakan bagian depan","35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Bahan, lidah air","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Tebal, lidah air","35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Warna, lidah air","21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,"Bahan, lapis vamp","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Kekuatan sobek, lapis vamp","188,873",-,-,,,"109,000",,,,,,,,,,,,,,,,,,,,
,,,"Warna, lapis vamp","21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,"Bahan, lapis quarter","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Kekuatan sobek, lapis quarter","188,873",-,-,,,"109,000",,,,,,,,,,,,,,,,,,,,
,,,"Warna, lapis quarter","21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,"Bahan, sol luar","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Jarak jahitan, sol luar","22,210",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Ketahanan retak lentur 180.000 kali, sol luar","214,422",-,-,,,"61,000",,,,,,,,,,,,,,,,,,,,
,,,"Bahan, sol tengah","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Tebal, sol tengah","35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Tegangan putus, sol tengah","204,193",-,-,,,"61,000",,,,,,,,,,,,,,,,,,,,
,,,"Perpanjangan putus, sol tengah","204,193",-,-,,,"61,000",,,,,,,,,,,,,,,,,,,,
,,,"Tegangan tarik 200%, sol tengah","204,193",-,-,,,"60,000",,,,,,,,,,,,,,,,,,,,
,,,"Kekerasan, sol tengah","65,315",-,-,,,"30,000",,,,,,,,,,,,,,,,,,,,
,,,"Perpanjangan tetap, sol tengah","66,187",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Ketahanan sobek, sol tengah","202,243",-,-,,,"120,000",,,,,,,,,,,,,,,,,,,,
,,,"Berat jenis, sol tengah","84,553",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Ketahanan kikis, sol tengah","199,869",-,-,,,"55,000",,,,,,,,,,,,,,,,,,,,
,,,"Ketahanan retak lentur 180.000 kali, sol tengah","214,422",-,-,,,"61,000",,,,,,,,,,,,,,,,,,,,
,,,"Bahan, Aksesoris BOA System Dial Liner M4","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Diameter, Aksesoris BOA System Dial Liner M4","35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Warna, Aksesoris BOA System Dial Liner M4","21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,"Bahan, Aksesoris BOA System Lace Guide","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Panjang, Aksesoris BOA System Lace Guide","35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Lebar, Aksesoris BOA System Lace Guide","35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Warna, Aksesoris BOA System Lace Guide","21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,"Jumlah lilitan besi, tali sepatu","35,011",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,Kuat tarik tali sepatu,"230,488",-,-,,,"120,000",,,,,,,,,,,,,,,,,,,,
,,,Kuat rekat sol dalam dan filler,"223,033",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,Kuat rekat filler dan sol luar,"223,033",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Warna, bagian upper vamp quarter","21,263",-,-,,"  7,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,"Kadar air, bagian upper vamp quarter","79,693",-,-,"  52,000 ",,"89,000",,,,,,,,,,,,,,,,,,,,
,,,"Kadar abu, bagian upper vamp quarter",,-,-,"  52,000 ",,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Kadar Cr₂O₃, bagian upper vamp quarter","113,325",-,-,,,"89,000",,,,,,,,,,,,,,,,,,,,
,,,"Kadar minyak, bagian upper vamp quarter",,-,-,,,"68,000",,,,,,,,,,,,,,,,,,,,
,,,"pH, bagian upper vamp quarter","69,763",-,"  10,000 ",,"  10,000 ","41,000",,,,,,,,,,,,,,,,,,,,
,,,"Tebal, bagian upper vamp quarter","35,011",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Ketahanan luntur warna terhadap penggosokan kering, bagian upper vamp quarter","96,372",-,-,,,"150,000",,,,,,,,,,,,,,,,,,,,
,,,"Ketahanan luntur warna terhadap penggosokan basah, bagian upper vamp quarter","96,372",-,-,,,"150,000",,,,,,,,,,,,,,,,,,,,
,,,"Ketahanan tarik, bagian upper vamp quarter","192,373",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Kemuluran, bagian upper vamp quarter","192,373",-,-,,,"34,000",,,,,,,,,,,,,,,,,,,,
,,,"Penyerapan air 2 jam, bagian upper vamp quarter","82,012",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Penyerapan air 24 jam, bagian upper vamp quarter","82,012",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Keadaan bahan, bagian upper vamp quarter","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Finishing warna, bagian upper vamp quarter","21,263",-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
,,,"Elastisitas, bagian upper vamp quarter",,-,-,,,"41,000",,,,,,,,,,,,,,,,,,,,
